,geo_value,signal,time_value,issue,lag,value,stderr,sample_size,geo_type,data_source
8520,vi,confirmed_admissions_covid_1d_7dav,2021-10-07,2021-10-10,3,0.4285714,,,state,hhs
8521,vt,confirmed_admissions_covid_1d_7dav,2021-10-07,2021-10-10,3,5.2857143,,,state,hhs
8522,wa,confirmed_admissions_covid_1d_7dav,2021-10-07,2021-10-15,8,112.2857143,,,state,hhs
8523,wi,confirmed_admissions_covid_1d_7dav,2021-10-07,2021-10-14,7,204.4285714,,,state,hhs
8524,wv,confirmed_admissions_covid_1d_7dav,2021-10-07,2021-10-10,3,88.7142857,,,state,hhs
8525,wy,confirmed_admissions_covid_1d_7dav,2021-10-07,2021-10-27,20,31.7142857,,,state,hhs
8526,ak,confirmed_admissions_covid_1d_7dav,2021-10-08,2021-10-14,6,21.1428571,,,state,hhs
8527,al,confirmed_admissions_covid_1d_7dav,2021-10-08,2021-10-13,5,105.4285714,,,state,hhs
8528,ar,confirmed_admissions_covid_1d_7dav,2021-10-08,2021-10-14,6,72.5714286,,,state,hhs
8529,as,confirmed_admissions_covid_1d_7dav,2021-10-08,2021-10-10,2,0.0,,,state,hhs
8530,az,confirmed_admissions_covid_1d_7dav,2021-10-08,2021-10-14,6,173.1428571,,,state,hhs
8531,ca,confirmed_admissions_covid_1d_7dav,2021-10-08,2021-10-27,19,410.5714286,,,state,hhs
8532,co,confirmed_admissions_covid_1d_7dav,2021-10-08,2021-10-14,6,151.5714286,,,state,hhs
8533,ct,confirmed_admissions_covid_1d_7dav,2021-10-08,2021-10-13,5,33.4285714,,,state,hhs
8534,dc,confirmed_admissions_covid_1d_7dav,2021-10-08,2021-10-11,3,11.2857143,,,state,hhs
8535,de,confirmed_admissions_covid_1d_7dav,2021-10-08,2021-10-14,6,25.1428571,,,state,hhs
8536,fl,confirmed_admissions_covid_1d_7dav,2021-10-08,2021-10-13,5,461.8571429,,,state,hhs
8537,ga,confirmed_admissions_covid_1d_7dav,2021-10-08,2022-08-04,300,339.1428571,,,state,hhs
8538,hi,confirmed_admissions_covid_1d_7dav,2021-10-08,2021-10-14,6,13.2857143,,,state,hhs
8539,ia,confirmed_admissions_covid_1d_7dav,2021-10-08,2021-10-11,3,87.2857143,,,state,hhs
8540,id,confirmed_admissions_covid_1d_7dav,2021-10-08,2021-10-14,6,73.2857143,,,state,hhs
8541,il,confirmed_admissions_covid_1d_7dav,2021-10-08,2021-10-23,15,178.7142857,,,state,hhs
8542,in,confirmed_admissions_covid_1d_7dav,2021-10-08,2021-10-14,6,186.1428571,,,state,hhs
8543,ks,confirmed_admissions_covid_1d_7dav,2021-10-08,2021-10-14,6,64.5714286,,,state,hhs
8544,ky,confirmed_admissions_covid_1d_7dav,2021-10-08,2021-10-15,7,186.0,,,state,hhs
8545,la,confirmed_admissions_covid_1d_7dav,2021-10-08,2021-12-15,68,63.1428571,,,state,hhs
8546,ma,confirmed_admissions_covid_1d_7dav,2021-10-08,2021-10-17,9,63.1428571,,,state,hhs
8547,md,confirmed_admissions_covid_1d_7dav,2021-10-08,2021-10-14,6,89.2857143,,,state,hhs
8548,me,confirmed_admissions_covid_1d_7dav,2021-10-08,2021-10-14,6,15.5714286,,,state,hhs
8549,mi,confirmed_admissions_covid_1d_7dav,2021-10-08,2021-10-13,5,256.4285714,,,state,hhs
8550,mn,confirmed_admissions_covid_1d_7dav,2021-10-08,2021-10-14,6,119.1428571,,,state,hhs
8551,mo,confirmed_admissions_covid_1d_7dav,2021-10-08,2021-10-16,8,106.1428571,,,state,hhs
8552,ms,confirmed_admissions_covid_1d_7dav,2021-10-08,2021-10-13,5,38.2857143,,,state,hhs
8553,mt,confirmed_admissions_covid_1d_7dav,2021-10-08,2021-10-15,7,116.1428571,,,state,hhs
8554,nc,confirmed_admissions_covid_1d_7dav,2021-10-08,2021-10-17,9,233.4285714,,,state,hhs
8555,nd,confirmed_admissions_covid_1d_7dav,2021-10-08,2022-08-11,307,30.0,,,state,hhs
8556,ne,confirmed_admissions_covid_1d_7dav,2021-10-08,2021-10-13,5,45.0,,,state,hhs
8557,nh,confirmed_admissions_covid_1d_7dav,2021-10-08,2021-10-11,3,16.4285714,,,state,hhs
8558,nj,confirmed_admissions_covid_1d_7dav,2021-10-08,2021-10-13,5,110.8571429,,,state,hhs
8559,nm,confirmed_admissions_covid_1d_7dav,2021-10-08,2021-10-14,6,51.1428571,,,state,hhs
8560,nv,confirmed_admissions_covid_1d_7dav,2021-10-08,2021-10-13,5,87.8571429,,,state,hhs
8561,ny,confirmed_admissions_covid_1d_7dav,2021-10-08,2021-10-15,7,275.0,,,state,hhs
8562,oh,confirmed_admissions_covid_1d_7dav,2021-10-08,2021-10-15,7,442.8571429,,,state,hhs
8563,ok,confirmed_admissions_covid_1d_7dav,2021-10-08,2021-10-22,14,187.2857143,,,state,hhs
8564,or,confirmed_admissions_covid_1d_7dav,2021-10-08,2021-10-14,6,65.1428571,,,state,hhs
8565,pa,confirmed_admissions_covid_1d_7dav,2021-10-08,2021-10-17,9,340.2857143,,,state,hhs
8566,pr,confirmed_admissions_covid_1d_7dav,2021-10-08,2021-10-14,6,5.7142857,,,state,hhs
8567,ri,confirmed_admissions_covid_1d_7dav,2021-10-08,2021-10-12,4,8.2857143,,,state,hhs
8568,sc,confirmed_admissions_covid_1d_7dav,2021-10-08,2021-10-14,6,132.8571429,,,state,hhs
8569,sd,confirmed_admissions_covid_1d_7dav,2021-10-08,2021-10-16,8,27.4285714,,,state,hhs
8570,tn,confirmed_admissions_covid_1d_7dav,2021-10-08,2022-03-09,152,170.0,,,state,hhs
8571,tx,confirmed_admissions_covid_1d_7dav,2021-10-08,2021-10-20,12,697.2857143,,,state,hhs
8572,ut,confirmed_admissions_covid_1d_7dav,2021-10-08,2021-10-14,6,82.1428571,,,state,hhs
8573,va,confirmed_admissions_covid_1d_7dav,2021-10-08,2021-10-13,5,160.8571429,,,state,hhs
8574,vi,confirmed_admissions_covid_1d_7dav,2021-10-08,2021-10-15,7,0.4285714,,,state,hhs
8575,vt,confirmed_admissions_covid_1d_7dav,2021-10-08,2021-10-10,2,6.0,,,state,hhs
8576,wa,confirmed_admissions_covid_1d_7dav,2021-10-08,2021-10-15,7,111.1428571,,,state,hhs
8577,wi,confirmed_admissions_covid_1d_7dav,2021-10-08,2021-10-15,7,206.4285714,,,state,hhs
8578,wv,confirmed_admissions_covid_1d_7dav,2021-10-08,2021-10-13,5,89.2857143,,,state,hhs
8579,wy,confirmed_admissions_covid_1d_7dav,2021-10-08,2021-10-27,19,34.7142857,,,state,hhs
8580,ak,confirmed_admissions_covid_1d_7dav,2021-10-09,2021-10-14,5,22.1428571,,,state,hhs
8581,al,confirmed_admissions_covid_1d_7dav,2021-10-09,2021-10-13,4,105.8571429,,,state,hhs
8582,ar,confirmed_admissions_covid_1d_7dav,2021-10-09,2021-10-13,4,70.5714286,,,state,hhs
8583,as,confirmed_admissions_covid_1d_7dav,2021-10-09,2021-10-11,2,0.0,,,state,hhs
8584,az,confirmed_admissions_covid_1d_7dav,2021-10-09,2021-10-14,5,176.5714286,,,state,hhs
8585,ca,confirmed_admissions_covid_1d_7dav,2021-10-09,2021-10-27,18,412.8571429,,,state,hhs
8586,co,confirmed_admissions_covid_1d_7dav,2021-10-09,2021-10-18,9,157.7142857,,,state,hhs
8587,ct,confirmed_admissions_covid_1d_7dav,2021-10-09,2021-10-13,4,33.2857143,,,state,hhs
8588,dc,confirmed_admissions_covid_1d_7dav,2021-10-09,2021-10-12,3,11.5714286,,,state,hhs
8589,de,confirmed_admissions_covid_1d_7dav,2021-10-09,2021-10-14,5,24.7142857,,,state,hhs
8590,fl,confirmed_admissions_covid_1d_7dav,2021-10-09,2021-10-19,10,451.5714286,,,state,hhs
8591,ga,confirmed_admissions_covid_1d_7dav,2021-10-09,2022-08-04,299,338.4285714,,,state,hhs
8592,hi,confirmed_admissions_covid_1d_7dav,2021-10-09,2021-10-12,3,13.7142857,,,state,hhs
8593,ia,confirmed_admissions_covid_1d_7dav,2021-10-09,2021-10-12,3,84.2857143,,,state,hhs
8594,id,confirmed_admissions_covid_1d_7dav,2021-10-09,2021-10-14,5,72.4285714,,,state,hhs
8595,il,confirmed_admissions_covid_1d_7dav,2021-10-09,2021-10-23,14,182.0,,,state,hhs
8596,in,confirmed_admissions_covid_1d_7dav,2021-10-09,2021-10-14,5,181.1428571,,,state,hhs
8597,ks,confirmed_admissions_covid_1d_7dav,2021-10-09,2021-10-14,5,65.4285714,,,state,hhs
8598,ky,confirmed_admissions_covid_1d_7dav,2021-10-09,2021-10-15,6,178.2857143,,,state,hhs
8599,la,confirmed_admissions_covid_1d_7dav,2021-10-09,2021-12-15,67,61.2857143,,,state,hhs
8600,ma,confirmed_admissions_covid_1d_7dav,2021-10-09,2021-10-17,8,64.0,,,state,hhs
8601,md,confirmed_admissions_covid_1d_7dav,2021-10-09,2021-10-14,5,90.2857143,,,state,hhs
8602,me,confirmed_admissions_covid_1d_7dav,2021-10-09,2021-10-14,5,16.1428571,,,state,hhs
8603,mi,confirmed_admissions_covid_1d_7dav,2021-10-09,2021-10-22,13,262.0,,,state,hhs
8604,mn,confirmed_admissions_covid_1d_7dav,2021-10-09,2021-10-14,5,117.8571429,,,state,hhs
8605,mo,confirmed_admissions_covid_1d_7dav,2021-10-09,2021-10-16,7,108.2857143,,,state,hhs
8606,ms,confirmed_admissions_covid_1d_7dav,2021-10-09,2021-10-14,5,36.5714286,,,state,hhs
8607,mt,confirmed_admissions_covid_1d_7dav,2021-10-09,2021-10-15,6,116.4285714,,,state,hhs
8608,nc,confirmed_admissions_covid_1d_7dav,2021-10-09,2021-10-17,8,228.8571429,,,state,hhs
8609,nd,confirmed_admissions_covid_1d_7dav,2021-10-09,2022-08-11,306,30.5714286,,,state,hhs
8610,ne,confirmed_admissions_covid_1d_7dav,2021-10-09,2021-10-13,4,46.0,,,state,hhs
8611,nh,confirmed_admissions_covid_1d_7dav,2021-10-09,2021-10-13,4,16.5714286,,,state,hhs
8612,nj,confirmed_admissions_covid_1d_7dav,2021-10-09,2021-10-13,4,107.4285714,,,state,hhs
8613,nm,confirmed_admissions_covid_1d_7dav,2021-10-09,2021-10-20,11,52.0,,,state,hhs
8614,nv,confirmed_admissions_covid_1d_7dav,2021-10-09,2021-10-13,4,85.0,,,state,hhs
8615,ny,confirmed_admissions_covid_1d_7dav,2021-10-09,2021-10-15,6,271.4285714,,,state,hhs
8616,oh,confirmed_admissions_covid_1d_7dav,2021-10-09,2021-10-30,21,437.4285714,,,state,hhs
8617,ok,confirmed_admissions_covid_1d_7dav,2021-10-09,2021-10-22,13,186.2857143,,,state,hhs
8618,or,confirmed_admissions_covid_1d_7dav,2021-10-09,2021-10-14,5,64.2857143,,,state,hhs
8619,pa,confirmed_admissions_covid_1d_7dav,2021-10-09,2021-10-17,8,339.2857143,,,state,hhs
8620,pr,confirmed_admissions_covid_1d_7dav,2021-10-09,2021-10-14,5,6.0,,,state,hhs
8621,ri,confirmed_admissions_covid_1d_7dav,2021-10-09,2021-10-13,4,8.4285714,,,state,hhs
8622,sc,confirmed_admissions_covid_1d_7dav,2021-10-09,2021-10-14,5,126.0,,,state,hhs
8623,sd,confirmed_admissions_covid_1d_7dav,2021-10-09,2021-10-16,7,27.0,,,state,hhs
8624,tn,confirmed_admissions_covid_1d_7dav,2021-10-09,2022-03-09,151,164.5714286,,,state,hhs
8625,tx,confirmed_admissions_covid_1d_7dav,2021-10-09,2021-10-20,11,678.4285714,,,state,hhs
8626,ut,confirmed_admissions_covid_1d_7dav,2021-10-09,2021-10-13,4,82.5714286,,,state,hhs
8627,va,confirmed_admissions_covid_1d_7dav,2021-10-09,2021-10-13,4,157.4285714,,,state,hhs
8628,vi,confirmed_admissions_covid_1d_7dav,2021-10-09,2021-10-15,6,0.4285714,,,state,hhs
8629,vt,confirmed_admissions_covid_1d_7dav,2021-10-09,2021-10-12,3,6.2857143,,,state,hhs
8630,wa,confirmed_admissions_covid_1d_7dav,2021-10-09,2021-10-17,8,110.1428571,,,state,hhs
8631,wi,confirmed_admissions_covid_1d_7dav,2021-10-09,2021-10-15,6,207.8571429,,,state,hhs
8632,wv,confirmed_admissions_covid_1d_7dav,2021-10-09,2021-10-13,4,87.4285714,,,state,hhs
8633,wy,confirmed_admissions_covid_1d_7dav,2021-10-09,2021-10-27,18,35.5714286,,,state,hhs
8634,ak,confirmed_admissions_covid_1d_7dav,2021-10-10,2021-10-14,4,23.0,,,state,hhs
8635,al,confirmed_admissions_covid_1d_7dav,2021-10-10,2021-10-13,3,102.8571429,,,state,hhs
8636,ar,confirmed_admissions_covid_1d_7dav,2021-10-10,2021-10-17,7,68.7142857,,,state,hhs
8637,as,confirmed_admissions_covid_1d_7dav,2021-10-10,2021-10-12,2,0.0,,,state,hhs
8638,az,confirmed_admissions_covid_1d_7dav,2021-10-10,2021-10-14,4,177.1428571,,,state,hhs
8639,ca,confirmed_admissions_covid_1d_7dav,2021-10-10,2021-10-27,17,408.2857143,,,state,hhs
8640,co,confirmed_admissions_covid_1d_7dav,2021-10-10,2021-10-15,5,163.7142857,,,state,hhs
8641,ct,confirmed_admissions_covid_1d_7dav,2021-10-10,2021-10-13,3,32.2857143,,,state,hhs
8642,dc,confirmed_admissions_covid_1d_7dav,2021-10-10,2021-10-13,3,11.1428571,,,state,hhs
8643,de,confirmed_admissions_covid_1d_7dav,2021-10-10,2021-10-14,4,24.8571429,,,state,hhs
8644,fl,confirmed_admissions_covid_1d_7dav,2021-10-10,2021-10-15,5,437.2857143,,,state,hhs
8645,ga,confirmed_admissions_covid_1d_7dav,2021-10-10,2022-08-04,298,335.5714286,,,state,hhs
8646,hi,confirmed_admissions_covid_1d_7dav,2021-10-10,2021-10-14,4,13.1428571,,,state,hhs
8647,ia,confirmed_admissions_covid_1d_7dav,2021-10-10,2021-10-13,3,82.8571429,,,state,hhs
8648,id,confirmed_admissions_covid_1d_7dav,2021-10-10,2021-10-14,4,75.1428571,,,state,hhs
8649,il,confirmed_admissions_covid_1d_7dav,2021-10-10,2021-10-23,13,184.0,,,state,hhs
8650,in,confirmed_admissions_covid_1d_7dav,2021-10-10,2021-10-14,4,181.4285714,,,state,hhs
8651,ks,confirmed_admissions_covid_1d_7dav,2021-10-10,2021-10-16,6,64.1428571,,,state,hhs
8652,ky,confirmed_admissions_covid_1d_7dav,2021-10-10,2021-10-15,5,161.0,,,state,hhs
8653,la,confirmed_admissions_covid_1d_7dav,2021-10-10,2021-12-15,66,61.4285714,,,state,hhs
8654,ma,confirmed_admissions_covid_1d_7dav,2021-10-10,2021-10-13,3,62.4285714,,,state,hhs
8655,md,confirmed_admissions_covid_1d_7dav,2021-10-10,2021-10-19,9,88.0,,,state,hhs
8656,me,confirmed_admissions_covid_1d_7dav,2021-10-10,2021-10-14,4,16.8571429,,,state,hhs
8657,mi,confirmed_admissions_covid_1d_7dav,2021-10-10,2021-10-22,12,264.5714286,,,state,hhs
8658,mn,confirmed_admissions_covid_1d_7dav,2021-10-10,2021-10-14,4,116.7142857,,,state,hhs
8659,mo,confirmed_admissions_covid_1d_7dav,2021-10-10,2021-10-16,6,105.2857143,,,state,hhs
8660,ms,confirmed_admissions_covid_1d_7dav,2021-10-10,2021-10-15,5,32.7142857,,,state,hhs
8661,mt,confirmed_admissions_covid_1d_7dav,2021-10-10,2021-10-15,5,115.0,,,state,hhs
8662,nc,confirmed_admissions_covid_1d_7dav,2021-10-10,2021-10-17,7,221.4285714,,,state,hhs
8663,nd,confirmed_admissions_covid_1d_7dav,2021-10-10,2022-08-11,305,31.4285714,,,state,hhs
8664,ne,confirmed_admissions_covid_1d_7dav,2021-10-10,2021-10-13,3,47.5714286,,,state,hhs
8665,nh,confirmed_admissions_covid_1d_7dav,2021-10-10,2021-10-13,3,17.5714286,,,state,hhs
8666,nj,confirmed_admissions_covid_1d_7dav,2021-10-10,2021-10-13,3,105.4285714,,,state,hhs
8667,nm,confirmed_admissions_covid_1d_7dav,2021-10-10,2021-10-20,10,51.1428571,,,state,hhs
8668,nv,confirmed_admissions_covid_1d_7dav,2021-10-10,2021-10-14,4,80.2857143,,,state,hhs
8669,ny,confirmed_admissions_covid_1d_7dav,2021-10-10,2021-10-16,6,269.1428571,,,state,hhs
8670,oh,confirmed_admissions_covid_1d_7dav,2021-10-10,2021-10-22,12,436.5714286,,,state,hhs
8671,ok,confirmed_admissions_covid_1d_7dav,2021-10-10,2021-10-22,12,181.4285714,,,state,hhs
8672,or,confirmed_admissions_covid_1d_7dav,2021-10-10,2021-10-14,4,62.0,,,state,hhs
8673,pa,confirmed_admissions_covid_1d_7dav,2021-10-10,2021-10-17,7,345.8571429,,,state,hhs
8674,pr,confirmed_admissions_covid_1d_7dav,2021-10-10,2021-10-14,4,5.4285714,,,state,hhs
8675,ri,confirmed_admissions_covid_1d_7dav,2021-10-10,2021-10-13,3,8.8571429,,,state,hhs
8676,sc,confirmed_admissions_covid_1d_7dav,2021-10-10,2021-10-14,4,123.1428571,,,state,hhs
8677,sd,confirmed_admissions_covid_1d_7dav,2021-10-10,2021-10-16,6,25.5714286,,,state,hhs
8678,tn,confirmed_admissions_covid_1d_7dav,2021-10-10,2022-03-09,150,163.2857143,,,state,hhs
8679,tx,confirmed_admissions_covid_1d_7dav,2021-10-10,2021-10-20,10,664.1428571,,,state,hhs
8680,ut,confirmed_admissions_covid_1d_7dav,2021-10-10,2021-10-14,4,81.5714286,,,state,hhs
8681,va,confirmed_admissions_covid_1d_7dav,2021-10-10,2021-10-15,5,159.8571429,,,state,hhs
8682,vi,confirmed_admissions_covid_1d_7dav,2021-10-10,2021-10-15,5,0.5714286,,,state,hhs
8683,vt,confirmed_admissions_covid_1d_7dav,2021-10-10,2021-10-13,3,6.5714286,,,state,hhs
8684,wa,confirmed_admissions_covid_1d_7dav,2021-10-10,2021-10-17,7,110.2857143,,,state,hhs
8685,wi,confirmed_admissions_covid_1d_7dav,2021-10-10,2021-10-15,5,207.2857143,,,state,hhs
8686,wv,confirmed_admissions_covid_1d_7dav,2021-10-10,2021-10-13,3,88.0,,,state,hhs
8687,wy,confirmed_admissions_covid_1d_7dav,2021-10-10,2021-10-27,17,39.5714286,,,state,hhs
8688,ak,confirmed_admissions_covid_1d_7dav,2021-10-11,2021-10-15,4,24.5714286,,,state,hhs
8689,al,confirmed_admissions_covid_1d_7dav,2021-10-11,2021-10-14,3,97.4285714,,,state,hhs
8690,ar,confirmed_admissions_covid_1d_7dav,2021-10-11,2021-10-20,9,69.1428571,,,state,hhs
8691,as,confirmed_admissions_covid_1d_7dav,2021-10-11,2021-10-14,3,0.0,,,state,hhs
8692,az,confirmed_admissions_covid_1d_7dav,2021-10-11,2021-10-16,5,170.0,,,state,hhs
8693,ca,confirmed_admissions_covid_1d_7dav,2021-10-11,2021-10-27,16,410.1428571,,,state,hhs
8694,co,confirmed_admissions_covid_1d_7dav,2021-10-11,2021-10-18,7,161.4285714,,,state,hhs
8695,ct,confirmed_admissions_covid_1d_7dav,2021-10-11,2021-10-14,3,34.1428571,,,state,hhs
8696,dc,confirmed_admissions_covid_1d_7dav,2021-10-11,2021-10-13,2,10.7142857,,,state,hhs
8697,de,confirmed_admissions_covid_1d_7dav,2021-10-11,2021-10-15,4,23.5714286,,,state,hhs
8698,fl,confirmed_admissions_covid_1d_7dav,2021-10-11,2021-10-19,8,426.1428571,,,state,hhs
8699,ga,confirmed_admissions_covid_1d_7dav,2021-10-11,2022-08-04,297,326.7142857,,,state,hhs
8700,hi,confirmed_admissions_covid_1d_7dav,2021-10-11,2021-10-15,4,13.2857143,,,state,hhs
8701,ia,confirmed_admissions_covid_1d_7dav,2021-10-11,2021-10-14,3,82.8571429,,,state,hhs
8702,id,confirmed_admissions_covid_1d_7dav,2021-10-11,2021-10-16,5,70.2857143,,,state,hhs
8703,il,confirmed_admissions_covid_1d_7dav,2021-10-11,2021-10-23,12,182.5714286,,,state,hhs
8704,in,confirmed_admissions_covid_1d_7dav,2021-10-11,2021-10-14,3,180.0,,,state,hhs
8705,ks,confirmed_admissions_covid_1d_7dav,2021-10-11,2021-10-19,8,65.4285714,,,state,hhs
8706,ky,confirmed_admissions_covid_1d_7dav,2021-10-11,2021-10-15,4,151.0,,,state,hhs
8707,la,confirmed_admissions_covid_1d_7dav,2021-10-11,2021-12-15,65,59.4285714,,,state,hhs
8708,ma,confirmed_admissions_covid_1d_7dav,2021-10-11,2021-10-14,3,61.8571429,,,state,hhs
8709,md,confirmed_admissions_covid_1d_7dav,2021-10-11,2021-10-19,8,87.7142857,,,state,hhs
8710,me,confirmed_admissions_covid_1d_7dav,2021-10-11,2021-10-14,3,19.1428571,,,state,hhs
8711,mi,confirmed_admissions_covid_1d_7dav,2021-10-11,2021-10-22,11,269.0,,,state,hhs
8712,mn,confirmed_admissions_covid_1d_7dav,2021-10-11,2021-10-14,3,119.5714286,,,state,hhs
8713,mo,confirmed_admissions_covid_1d_7dav,2021-10-11,2021-10-16,5,104.7142857,,,state,hhs
8714,ms,confirmed_admissions_covid_1d_7dav,2021-10-11,2021-10-16,5,31.2857143,,,state,hhs
8715,mt,confirmed_admissions_covid_1d_7dav,2021-10-11,2021-10-22,11,112.8571429,,,state,hhs
8716,nc,confirmed_admissions_covid_1d_7dav,2021-10-11,2021-10-17,6,218.8571429,,,state,hhs
8717,nd,confirmed_admissions_covid_1d_7dav,2021-10-11,2021-10-23,12,34.2857143,,,state,hhs
8718,ne,confirmed_admissions_covid_1d_7dav,2021-10-11,2021-10-14,3,47.5714286,,,state,hhs
8719,nh,confirmed_admissions_covid_1d_7dav,2021-10-11,2021-10-14,3,17.1428571,,,state,hhs
8720,nj,confirmed_admissions_covid_1d_7dav,2021-10-11,2021-10-14,3,104.8571429,,,state,hhs
8721,nm,confirmed_admissions_covid_1d_7dav,2021-10-11,2021-10-22,11,52.4285714,,,state,hhs
8722,nv,confirmed_admissions_covid_1d_7dav,2021-10-11,2021-10-15,4,77.2857143,,,state,hhs
8723,ny,confirmed_admissions_covid_1d_7dav,2021-10-11,2021-10-20,9,262.8571429,,,state,hhs
8724,oh,confirmed_admissions_covid_1d_7dav,2021-10-11,2021-10-30,19,430.0,,,state,hhs
8725,ok,confirmed_admissions_covid_1d_7dav,2021-10-11,2021-10-22,11,175.5714286,,,state,hhs
8726,or,confirmed_admissions_covid_1d_7dav,2021-10-11,2021-10-15,4,60.2857143,,,state,hhs
8727,pa,confirmed_admissions_covid_1d_7dav,2021-10-11,2021-10-17,6,349.7142857,,,state,hhs
8728,pr,confirmed_admissions_covid_1d_7dav,2021-10-11,2021-10-14,3,4.8571429,,,state,hhs
8729,ri,confirmed_admissions_covid_1d_7dav,2021-10-11,2021-10-15,4,7.7142857,,,state,hhs
8730,sc,confirmed_admissions_covid_1d_7dav,2021-10-11,2021-10-15,4,120.0,,,state,hhs
8731,sd,confirmed_admissions_covid_1d_7dav,2021-10-11,2021-10-16,5,25.2857143,,,state,hhs
8732,tn,confirmed_admissions_covid_1d_7dav,2021-10-11,2022-03-09,149,156.1428571,,,state,hhs
8733,tx,confirmed_admissions_covid_1d_7dav,2021-10-11,2021-10-20,9,648.5714286,,,state,hhs
8734,ut,confirmed_admissions_covid_1d_7dav,2021-10-11,2021-10-17,6,79.4285714,,,state,hhs
8735,va,confirmed_admissions_covid_1d_7dav,2021-10-11,2021-10-15,4,156.4285714,,,state,hhs
8736,vi,confirmed_admissions_covid_1d_7dav,2021-10-11,2021-10-15,4,0.5714286,,,state,hhs
8737,vt,confirmed_admissions_covid_1d_7dav,2021-10-11,2021-10-14,3,8.1428571,,,state,hhs
8738,wa,confirmed_admissions_covid_1d_7dav,2021-10-11,2021-10-20,9,111.1428571,,,state,hhs
8739,wi,confirmed_admissions_covid_1d_7dav,2021-10-11,2021-10-16,5,207.2857143,,,state,hhs
8740,wv,confirmed_admissions_covid_1d_7dav,2021-10-11,2021-10-14,3,86.4285714,,,state,hhs
8741,wy,confirmed_admissions_covid_1d_7dav,2021-10-11,2021-10-27,16,41.7142857,,,state,hhs
8742,ak,confirmed_admissions_covid_1d_7dav,2021-10-12,2021-10-16,4,25.2857143,,,state,hhs
8743,al,confirmed_admissions_covid_1d_7dav,2021-10-12,2021-10-15,3,94.1428571,,,state,hhs
8744,ar,confirmed_admissions_covid_1d_7dav,2021-10-12,2021-10-20,8,67.7142857,,,state,hhs
8745,as,confirmed_admissions_covid_1d_7dav,2021-10-12,2021-10-14,2,0.0,,,state,hhs
8746,az,confirmed_admissions_covid_1d_7dav,2021-10-12,2021-10-16,4,173.2857143,,,state,hhs
8747,ca,confirmed_admissions_covid_1d_7dav,2021-10-12,2021-10-27,15,394.0,,,state,hhs
8748,co,confirmed_admissions_covid_1d_7dav,2021-10-12,2021-10-18,6,166.7142857,,,state,hhs
8749,ct,confirmed_admissions_covid_1d_7dav,2021-10-12,2021-10-15,3,31.2857143,,,state,hhs
8750,dc,confirmed_admissions_covid_1d_7dav,2021-10-12,2021-10-17,5,10.0,,,state,hhs
8751,de,confirmed_admissions_covid_1d_7dav,2021-10-12,2021-10-15,3,25.5714286,,,state,hhs
8752,fl,confirmed_admissions_covid_1d_7dav,2021-10-12,2021-10-19,7,406.1428571,,,state,hhs
8753,ga,confirmed_admissions_covid_1d_7dav,2021-10-12,2022-08-04,296,311.2857143,,,state,hhs
8754,hi,confirmed_admissions_covid_1d_7dav,2021-10-12,2021-10-16,4,12.4285714,,,state,hhs
8755,ia,confirmed_admissions_covid_1d_7dav,2021-10-12,2021-10-15,3,81.5714286,,,state,hhs
8756,id,confirmed_admissions_covid_1d_7dav,2021-10-12,2021-10-16,4,67.5714286,,,state,hhs
8757,il,confirmed_admissions_covid_1d_7dav,2021-10-12,2021-10-25,13,178.7142857,,,state,hhs
8758,in,confirmed_admissions_covid_1d_7dav,2021-10-12,2021-10-15,3,177.8571429,,,state,hhs
8759,ks,confirmed_admissions_covid_1d_7dav,2021-10-12,2021-10-19,7,65.4285714,,,state,hhs
8760,ky,confirmed_admissions_covid_1d_7dav,2021-10-12,2021-10-15,3,146.8571429,,,state,hhs
8761,la,confirmed_admissions_covid_1d_7dav,2021-10-12,2021-12-15,64,58.0,,,state,hhs
8762,ma,confirmed_admissions_covid_1d_7dav,2021-10-12,2021-10-20,8,61.5714286,,,state,hhs
8763,md,confirmed_admissions_covid_1d_7dav,2021-10-12,2021-10-22,10,86.1428571,,,state,hhs
8764,me,confirmed_admissions_covid_1d_7dav,2021-10-12,2021-10-17,5,19.7142857,,,state,hhs
8765,mi,confirmed_admissions_covid_1d_7dav,2021-10-12,2021-10-22,10,271.5714286,,,state,hhs
8766,mn,confirmed_admissions_covid_1d_7dav,2021-10-12,2021-10-15,3,123.4285714,,,state,hhs
8767,mo,confirmed_admissions_covid_1d_7dav,2021-10-12,2021-10-16,4,102.8571429,,,state,hhs
8768,ms,confirmed_admissions_covid_1d_7dav,2021-10-12,2021-10-20,8,30.5714286,,,state,hhs
8769,mt,confirmed_admissions_covid_1d_7dav,2021-10-12,2021-10-22,10,109.2857143,,,state,hhs
8770,nc,confirmed_admissions_covid_1d_7dav,2021-10-12,2021-10-17,5,215.2857143,,,state,hhs
8771,nd,confirmed_admissions_covid_1d_7dav,2021-10-12,2021-10-23,11,36.7142857,,,state,hhs
8772,ne,confirmed_admissions_covid_1d_7dav,2021-10-12,2021-10-15,3,46.0,,,state,hhs
8773,nh,confirmed_admissions_covid_1d_7dav,2021-10-12,2021-10-15,3,17.5714286,,,state,hhs
8774,nj,confirmed_admissions_covid_1d_7dav,2021-10-12,2021-10-15,3,103.2857143,,,state,hhs
8775,nm,confirmed_admissions_covid_1d_7dav,2021-10-12,2021-10-22,10,48.8571429,,,state,hhs
